CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINECODE,INSPDATE,ACTION,VIOLCODE,SCORE,CURRENTGRADE,GRADEDATE,RECORDDATE
40698892,15 EAST RESTAURANT,1,15,EAST   15 STREET,10003,2126470015,49,03/22/13 0:00,F,04H,64,C,03/22/13 0:00,01:06.2
40811513,MONSTER SUSHI,1,22,WEST   46 STREET,10036,2123987707,49,12/7/12 0:00,U,02G,27,B,12/7/12 0:00,01:06.2
40811513,MONSTER SUSHI,1,22,WEST   46 STREET,10036,2123987707,49,12/7/12 0:00,U,08A,27,B,12/7/12 0:00,01:06.2
40812946,TSUKUSHI RESTAURANT,1,300,EAST   41 STREET,10017,2125998888,49,04/16/13 0:00,U,04C,19,B,04/16/13 0:00,01:06.2
40815044,IRON CHEF HOUSE,3,92,CLARK STREET,11201,7188588517,49,01/31/13 0:00,D,08A,13,A,01/31/13 0:00,01:06.2
40812483,SUSHI DAMO,1,330A,WEST   58 STREET,10019,2127078609,49,03/28/13 0:00,F,08A,38,C,03/28/13 0:00,01:06.2
40812946,TSUKUSHI RESTAURANT,1,300,EAST   41 STREET,10017,2125998888,49,04/16/13 0:00,U,02G,19,B,04/16/13 0:00,01:06.2
40819366,HARU,1,1501,BROADWAY,10036,2123989810,49,05/30/13 0:00,D,10F,12,A,05/30/13 0:00,01:06.2
40821641,SEO JAPANESE RESTAURANT,1,249,EAST 49 STREET,10017,2123557722,49,03/27/13 0:00,U,04J,27,B,03/27/13 0:00,01:06.2
40750917,SHIKI,3,1863-1867 ,86 STREET                                         ,11214,7188371586,49,04/2/13 0:00,U,08C,27,Z,04/2/13 0:00,01:06.2
40832580,EAST JAPANESE RESTAURANT/ BAR,1,253,WEST   55 STREET,10019,2125812240,49,07/9/13 0:00,D,06D,7,A,07/9/13 0:00,01:06.2
40725787,MASATO,1,NKA       ,GRAND CENTRAL STATION                             ,10017,2129723688,49,04/29/13 0:00,U,02G,22,B,04/29/13 0:00,01:06.2
40797452,SUSHI SAMBA #7,1,87,7 AVENUE SOUTH,10014,2126917885,49,08/15/13 0:00,D,06E,12,A,08/15/13 0:00,01:06.2
40848143,WAKAMATSU JAPANESE RESTAURANT,4,70-18,GRAND AVENUE,11378,7188986800,49,01/2/13 0:00,D,04L,12,A,01/2/13 0:00,01:06.2
40849119,HARU SAKE BAR,1,1327,3 AVENUE,10021,2124521028,49,05/10/13 0:00,D,06D,7,A,05/10/13 0:00,01:06.2
40849391,ENNJU,1,20,EAST   17 STREET,10003,6463367004,49,01/31/13 0:00,U,06C,24,B,01/31/13 0:00,01:06.2
40731939,SATOYA JAPANESE RESTAURANT,4,98-12,QUEENS BOULEVARD,11374,7188971788,49,07/3/13 0:00,D,10B,12,A,07/3/13 0:00,01:06.2
40733383,HARU,1,433,AMSTERDAM AVENUE,10024,2125795655,49,05/30/13 0:00,D,04L,9,A,05/30/13 0:00,01:06.2
40865169,GINGER,1,109,1 AVENUE,10003,2122606223,49,04/18/13 0:00,D,10B,12,A,04/18/13 0:00,01:06.2
40809799,TATANY 72,1,1400,2 AVENUE,10021,2124721700,49,04/25/13 0:00,U,02B,24,B,04/25/13 0:00,01:06.2
40812483,SUSHI DAMO,1,330A,WEST   58 STREET,10019,2127078609,49,03/28/13 0:00,F,10F,38,C,03/28/13 0:00,01:06.2
40815044,IRON CHEF HOUSE,3,92,CLARK STREET,11201,7188588517,49,01/31/13 0:00,D,10F,13,A,01/31/13 0:00,01:06.2
40816162,JEWEL BAKO,1,239,EAST 5 STREET,10003,2129791012,49,06/4/13 0:00,D,10F,12,A,06/4/13 0:00,01:06.2
40750917,SHIKI,3,1863-1867 ,86 STREET                                         ,11214,7188371586,49,04/2/13 0:00,U,04L,27,Z,04/2/13 0:00,01:06.2
40833851,EAST JAPANESE RESTAURANT,1,210,EAST 44 STREET,10017,2126875075,49,06/19/13 0:00,U,04L,25,B,06/19/13 0:00,01:06.2
40833851,EAST JAPANESE RESTAURANT,1,210,EAST 44 STREET,10017,2126875075,49,06/19/13 0:00,U,10F,25,B,06/19/13 0:00,01:06.2
40812483,SUSHI DAMO,1,330A,WEST   58 STREET,10019,2127078609,49,03/28/13 0:00,F,02B,38,C,03/28/13 0:00,01:06.2
40882356,SPORTS CENTER AT CHELSEA PIERS (SUSHI BAR),1,PIER 60,WEST SIDE HIGHWAY,10011,2123666286,49,06/28/13 0:00,D,10F,11,A,06/28/13 0:00,01:06.2
40809799,TATANY 72,1,1400,2 AVENUE,10021,2124721700,49,04/25/13 0:00,U,04J,24,B,04/25/13 0:00,01:06.2
40811513,MONSTER SUSHI,1,22,WEST   46 STREET,10036,2123987707,49,12/7/12 0:00,U,04L,27,B,12/7/12 0:00,01:06.2
40821641,SEO JAPANESE RESTAURANT,1,249,EAST 49 STREET,10017,2123557722,49,03/27/13 0:00,U,02G,27,B,03/27/13 0:00,01:06.2
40812946,TSUKUSHI RESTAURANT,1,300,EAST   41 STREET,10017,2125998888,49,04/16/13 0:00,U,10B,19,B,04/16/13 0:00,01:06.2
40911251,SUSHI SEKI,1,1143,1 AVENUE                                          ,10065,2123710238,49,07/31/13 0:00,U,04L,14,B,07/31/13 0:00,01:06.2
40911251,SUSHI SEKI,1,1143,1 AVENUE                                          ,10065,2123710238,49,07/31/13 0:00,U,06E,14,B,07/31/13 0:00,01:06.2
40848143,WAKAMATSU JAPANESE RESTAURANT,4,70-18,GRAND AVENUE,11378,7188986800,49,01/2/13 0:00,D,08A,12,A,01/2/13 0:00,01:06.2
40849391,ENNJU,1,20,EAST   17 STREET,10003,6463367004,49,01/31/13 0:00,U,10B,24,B,01/31/13 0:00,01:06.2
40812483,SUSHI DAMO,1,330A,WEST   58 STREET,10019,2127078609,49,03/28/13 0:00,F,06C,38,C,03/28/13 0:00,01:06.2
40819366,HARU,1,1501,BROADWAY,10036,2123989810,49,05/30/13 0:00,D,06C,12,A,05/30/13 0:00,01:06.2
40832580,EAST JAPANESE RESTAURANT/ BAR,1,253,WEST   55 STREET,10019,2125812240,49,07/9/13 0:00,D,10F,7,A,07/9/13 0:00,01:06.2
40816162,JEWEL BAKO,1,239,EAST 5 STREET,10003,2129791012,49,06/4/13 0:00,D,02G,12,A,06/4/13 0:00,01:06.2
40819366,HARU,1,1501,BROADWAY,10036,2123989810,49,05/30/13 0:00,D,06D,12,A,05/30/13 0:00,01:06.2
40821641,SEO JAPANESE RESTAURANT,1,249,EAST 49 STREET,10017,2123557722,49,03/27/13 0:00,U,02H,27,B,03/27/13 0:00,01:06.2
40927698,YOKOHAMA JAPANESE RESTAURANT,2,438,WEST  238 STREET,10463,7185492606,49,03/7/13 0:00,D,06F,8,A,03/7/13 0:00,01:06.2
40833851,EAST JAPANESE RESTAURANT,1,210,EAST 44 STREET,10017,2126875075,49,06/19/13 0:00,U,10B,25,B,06/19/13 0:00,01:06.2
40848143,WAKAMATSU JAPANESE RESTAURANT,4,70-18,GRAND AVENUE,11378,7188986800,49,01/2/13 0:00,D,10F,12,A,01/2/13 0:00,01:06.2
40849119,HARU SAKE BAR,1,1327,3 AVENUE,10021,2124521028,49,05/10/13 0:00,D,10F,7,A,05/10/13 0:00,01:06.2
40849391,ENNJU,1,20,EAST   17 STREET,10003,6463367004,49,01/31/13 0:00,U,10F,24,B,01/31/13 0:00,01:06.2
40797452,SUSHI SAMBA #7,1,87,7 AVENUE SOUTH,10014,2126917885,49,08/15/13 0:00,D,04H,12,A,08/15/13 0:00,01:06.2
40855243,YUKO NYC,1,1531,YORK AVENUE,10028,2129885800,49,03/27/13 0:00,U,08A,16,B,03/27/13 0:00,01:06.2
40833851,EAST JAPANESE RESTAURANT,1,210,EAST 44 STREET,10017,2126875075,49,06/19/13 0:00,U,02G,25,B,06/19/13 0:00,01:06.2
40833851,EAST JAPANESE RESTAURANT,1,210,EAST 44 STREET,10017,2126875075,49,06/19/13 0:00,U,06D,25,B,06/19/13 0:00,01:06.2
40833851,EAST JAPANESE RESTAURANT,1,210,EAST 44 STREET,10017,2126875075,49,06/19/13 0:00,U,08A,25,B,06/19/13 0:00,01:06.2
40809799,TATANY 72,1,1400,2 AVENUE,10021,2124721700,49,04/25/13 0:00,U,04K,24,B,04/25/13 0:00,01:06.2
40812483,SUSHI DAMO,1,330A,WEST   58 STREET,10019,2127078609,49,03/28/13 0:00,F,04C,38,C,03/28/13 0:00,01:06.2
40812483,SUSHI DAMO,1,330A,WEST   58 STREET,10019,2127078609,49,03/28/13 0:00,F,04M,38,C,03/28/13 0:00,01:06.2
40878590,SAPPORO RESTAURANT,1,152,WEST   49 STREET,10019,2128698972,49,06/28/13 0:00,D,02G,9,A,06/28/13 0:00,01:06.2
40848143,WAKAMATSU JAPANESE RESTAURANT,4,70-18,GRAND AVENUE,11378,7188986800,49,01/2/13 0:00,D,04M,12,A,01/2/13 0:00,01:06.2
40948878,OYAMA JAPANESE RESTAURANT,1,188,1 AVENUE,10009,2127771989,49,08/26/13 0:00,U,04L,26,Z,08/26/13 0:00,01:06.2
40865169,GINGER,1,109,1 AVENUE,10003,2122606223,49,04/18/13 0:00,D,08A,12,A,04/18/13 0:00,01:06.2
40951329,TAKAHACHI TRIBECA,1,145,DUANE STREET,10013,2125711830,49,01/31/13 0:00,D,06C,8,A,01/31/13 0:00,01:06.2
40833851,EAST JAPANESE RESTAURANT,1,210,EAST 44 STREET,10017,2126875075,49,06/19/13 0:00,U,04M,25,B,06/19/13 0:00,01:06.2
40882356,SPORTS CENTER AT CHELSEA PIERS (SUSHI BAR),1,PIER 60,WEST SIDE HIGHWAY,10011,2123666286,49,06/28/13 0:00,D,09C,11,A,06/28/13 0:00,01:06.2
40957382,SUPERCORE,3,305,BEDFORD AVENUE,11211,7183021629,49,08/29/13 0:00,U,06D,26,Z,08/29/13 0:00,01:06.2
40899971,SUSHI ZEN,1,108,WEST   44 STREET,10036,2123020707,49,05/29/13 0:00,D,06C,11,A,05/29/13 0:00,01:06.2
40878590,SAPPORO RESTAURANT,1,152,WEST   49 STREET,10019,2128698972,49,06/28/13 0:00,D,10F,9,A,06/28/13 0:00,01:06.2
40914031,ISE RESTAURANT,1,56,PINE STREET,10005,2127851600,49,03/27/13 0:00,D,10F,12,A,03/27/13 0:00,01:06.2
40971149,OH TAISHO,1,9,ST MARKS PLACE,10003,2126731300,49,08/6/13 0:00,F,04L,31,Z,08/6/13 0:00,01:06.2
40878403,SOY,1,102,SUFFOLK STREET,10002,2122531158,49,05/16/13 0:00,D,10F,3,A,05/16/13 0:00,01:06.2
40855243,YUKO NYC,1,1531,YORK AVENUE,10028,2129885800,49,03/27/13 0:00,U,04L,16,B,03/27/13 0:00,01:06.2
40855243,YUKO NYC,1,1531,YORK AVENUE,10028,2129885800,49,03/27/13 0:00,U,06F,16,B,03/27/13 0:00,01:06.2
40882356,SPORTS CENTER AT CHELSEA PIERS (SUSHI BAR),1,PIER 60,WEST SIDE HIGHWAY,10011,2123666286,49,06/28/13 0:00,D,06F,11,A,06/28/13 0:00,01:06.2
40950507,YUMMY SUSHI,1,30,ROCKFEELLER PLAZA,10020,2124592100,49,05/3/13 0:00,D,06E,6,A,05/3/13 0:00,01:06.2
40926520,"HAKUBAI, JAZZ at KITANO, BAR LOUNGE",1,66,PARK AVENUE,10016,2128857000,49,09/19/12 0:00,D,10F,12,A,09/19/12 0:00,01:06.2
40980229,SUSHI MAMBO,1,255,BLEECKER STREET,10014,2126755885,49,02/12/13 0:00,D,02B,7,A,02/12/13 0:00,01:06.2
40865169,GINGER,1,109,1 AVENUE,10003,2122606223,49,04/18/13 0:00,D,04M,12,A,04/18/13 0:00,01:06.2
40932723,YUMMY VILLAGE SUSHI,1,95,MACDOUGAL STREET,10012,2126738811,49,04/30/13 0:00,U,06A,16,B,04/30/13 0:00,01:06.2
40971149,OH TAISHO,1,9,ST MARKS PLACE,10003,2126731300,49,08/6/13 0:00,F,02G,31,Z,08/6/13 0:00,01:06.2
40973369,USHI WAKAMARU,1,136,WEST HOUSTON STREET,10012,2122284181,49,07/18/13 0:00,D,02G,13,A,07/18/13 0:00,01:06.2
40914495,SUSHI EXCELLENT ASIAN FUSION & LOUNGE,5,366,NEW DORP LANE,10306,7186675362,49,03/28/13 0:00,D,10F,10,A,03/28/13 0:00,01:06.2
40980062,TOKYO SUSHI JAPANESE RESTAURANT,5,1710,VICTORY BOULEVARD,10314,7187271771,49,04/24/13 0:00,D,10F,13,A,04/24/13 0:00,01:06.2
40926520,"HAKUBAI, JAZZ at KITANO, BAR LOUNGE",1,66,PARK AVENUE,10016,2128857000,49,09/19/12 0:00,D,02G,12,A,09/19/12 0:00,01:06.2
40986939,WASABI SUSHI,3,2375,86 STREET,11214,7182663500,49,08/14/13 0:00,D,10F,10,A,08/14/13 0:00,01:06.2
40927698,YOKOHAMA JAPANESE RESTAURANT,2,438,WEST  238 STREET,10463,7185492606,49,03/7/13 0:00,D,10B,8,A,03/7/13 0:00,01:06.2
40948878,OYAMA JAPANESE RESTAURANT,1,188,1 AVENUE,10009,2127771989,49,08/26/13 0:00,U,02G,26,Z,08/26/13 0:00,01:06.2
40929922,SUSHIANN,1,38,EAST 51 STREET,10022,2127551780,49,04/30/13 0:00,U,02G,12,A,04/30/13 0:00,01:06.2
40929922,SUSHIANN,1,38,EAST 51 STREET,10022,2127551780,49,04/30/13 0:00,U,10H,12,A,04/30/13 0:00,01:06.2
40899971,SUSHI ZEN,1,108,WEST   44 STREET,10036,2123020707,49,05/29/13 0:00,D,02I,11,A,05/29/13 0:00,01:06.2
40941636,HIROKO'S PLACE,1,75,THOMPSON STREET,10012,2126251303,49,04/4/13 0:00,U,06E,12,A,04/4/13 0:00,01:06.2
40956001,UMI SUSHI JAPANESE CUISINE,1,118,EAST   31 STREET,10016,2126863308,49,04/11/13 0:00,D,02B,11,A,04/11/13 0:00,01:06.2
40957382,SUPERCORE,3,305,BEDFORD AVENUE,11211,7183021629,49,08/29/13 0:00,U,03A,26,Z,08/29/13 0:00,01:06.2
40932723,YUMMY VILLAGE SUSHI,1,95,MACDOUGAL STREET,10012,2126738811,49,04/30/13 0:00,U,02G,16,B,04/30/13 0:00,01:06.2
41008526,KANOYAMA,1,175,2 AVENUE,10003,2127775266,49,12/11/12 0:00,U,08A,24,B,12/11/12 0:00,01:06.2
40914031,ISE RESTAURANT,1,56,PINE STREET,10005,2127851600,49,03/27/13 0:00,D,06B,12,A,03/27/13 0:00,01:06.2
40914031,ISE RESTAURANT,1,56,PINE STREET,10005,2127851600,49,03/27/13 0:00,D,10D,12,A,03/27/13 0:00,01:06.2
40934037,JIKJI CAFE,4,NKA       ,JFK AIRPORT                                       ,11430,7187512003,49,02/14/13 0:00,U,02G,17,B,02/14/13 0:00,01:06.2
40934037,JIKJI CAFE,4,NKA       ,JFK AIRPORT                                       ,11430,7187512003,49,02/14/13 0:00,U,06E,17,B,02/14/13 0:00,01:06.2
40934037,JIKJI CAFE,4,NKA       ,JFK AIRPORT                                       ,11430,7187512003,49,02/14/13 0:00,U,10H,17,B,02/14/13 0:00,01:06.2
40948878,OYAMA JAPANESE RESTAURANT,1,188,1 AVENUE,10009,2127771989,49,08/26/13 0:00,U,02B,26,Z,08/26/13 0:00,01:06.2
40999193,KO SUSHI,1,1329,2 AVENUE,10021,2124391678,49,07/3/13 0:00,U,10F,27,Z,07/3/13 0:00,01:06.2
40951329,TAKAHACHI TRIBECA,1,145,DUANE STREET,10013,2125711830,49,01/31/13 0:00,D,10B,8,A,01/31/13 0:00,01:06.2
40941636,HIROKO'S PLACE,1,75,THOMPSON STREET,10012,2126251303,49,04/4/13 0:00,U,02B,12,A,04/4/13 0:00,01:06.2
41016886,TENZAN CUISINE,1,285,COLUMBUS AVENUE,10023,2125807300,49,03/28/13 0:00,U,08B,15,B,03/28/13 0:00,01:06.2
40973369,USHI WAKAMARU,1,136,WEST HOUSTON STREET,10012,2122284181,49,07/18/13 0:00,D,10F,13,A,07/18/13 0:00,01:06.2
41019412,GEN RESTAURANT,3,659,WASHINGTON AVENUE,11238,7183983550,49,02/26/13 0:00,U,04H,27,B,02/26/13 0:00,01:06.2
41006352,KENKA,1,25,ST MARKS PLACE,10003,2122546363,49,03/29/13 0:00,D,02G,7,A,03/29/13 0:00,01:06.2
41007823,"MASA, BARMASA",1,10,COLUMBUS CIRCLE,10019,2128239828,49,09/5/12 0:00,D,06E,12,A,09/5/12 0:00,01:06.2
40932723,YUMMY VILLAGE SUSHI,1,95,MACDOUGAL STREET,10012,2126738811,49,04/30/13 0:00,U,10F,16,B,04/30/13 0:00,01:06.2
40948878,OYAMA JAPANESE RESTAURANT,1,188,1 AVENUE,10009,2127771989,49,08/26/13 0:00,U,04M,26,Z,08/26/13 0:00,01:06.2
40934037,JIKJI CAFE,4,NKA       ,JFK AIRPORT                                       ,11430,7187512003,49,02/14/13 0:00,U,10F,17,B,02/14/13 0:00,01:06.2
40957382,SUPERCORE,3,305,BEDFORD AVENUE,11211,7183021629,49,08/29/13 0:00,U,04E,26,Z,08/29/13 0:00,01:06.2
41010271,MINCA,1,536,EAST 5 STREET,10009,2125058001,49,06/5/13 0:00,U,02G,7,A,06/5/13 0:00,01:06.2
40986939,WASABI SUSHI,3,2375,86 STREET,11214,7182663500,49,08/14/13 0:00,D,06D,10,A,08/14/13 0:00,01:06.2
41011076,YAKITORI SUN-CHAN,1,2707,BROADWAY,10025,2127495008,49,09/4/13 0:00,U,08A,25,Z,09/4/13 0:00,01:06.2
40957382,SUPERCORE,3,305,BEDFORD AVENUE,11211,7183021629,49,08/29/13 0:00,U,10F,26,Z,08/29/13 0:00,01:06.2
40973369,USHI WAKAMARU,1,136,WEST HOUSTON STREET,10012,2122284181,49,07/18/13 0:00,D,10B,13,A,07/18/13 0:00,01:06.2
41035076,FRENASIA,4,163-35,CROSS BAY BOULEVARD,11414,7183227690,49,09/5/13 0:00,D,10F,11,A,09/5/13 0:00,01:06.2
40971149,OH TAISHO,1,9,ST MARKS PLACE,10003,2126731300,49,08/6/13 0:00,F,02B,31,Z,08/6/13 0:00,01:06.2
40948878,OYAMA JAPANESE RESTAURANT,1,188,1 AVENUE,10009,2127771989,49,08/26/13 0:00,U,08A,26,Z,08/26/13 0:00,01:06.2
40948878,OYAMA JAPANESE RESTAURANT,1,188,1 AVENUE,10009,2127771989,49,08/26/13 0:00,U,10B,26,Z,08/26/13 0:00,01:06.2
40999193,KO SUSHI,1,1329,2 AVENUE,10021,2124391678,49,07/3/13 0:00,U,06D,27,Z,07/3/13 0:00,01:06.2
40956001,UMI SUSHI JAPANESE CUISINE,1,118,EAST   31 STREET,10016,2126863308,49,04/11/13 0:00,D,10F,11,A,04/11/13 0:00,01:06.2
40979259,BAI SUSHI,4,37-03,BROADWAY,11103,7189567445,49,11/29/12 0:00,D,06C,7,A,11/29/12 0:00,01:06.2
40980062,TOKYO SUSHI JAPANESE RESTAURANT,5,1710,VICTORY BOULEVARD,10314,7187271771,49,04/24/13 0:00,D,02B,13,A,04/24/13 0:00,01:06.2
41031273,ARIYOSHI JAPANESE RESTAURANT,1,226,EAST   53 STREET                                  ,10022,2123193490,49,01/17/13 0:00,U,06C,14,B,01/17/13 0:00,01:06.2
41048382,SUSHI D,3,207,DEKALB AVENUE,11205,7188580058,49,12/14/12 0:00,D,06D,13,A,12/14/12 0:00,01:06.2
41007823,"MASA, BARMASA",1,10,COLUMBUS CIRCLE,10019,2128239828,49,09/5/12 0:00,D,04H,12,A,09/5/12 0:00,01:06.2
41008526,KANOYAMA,1,175,2 AVENUE,10003,2127775266,49,12/11/12 0:00,U,04C,24,B,12/11/12 0:00,01:06.2
41008526,KANOYAMA,1,175,2 AVENUE,10003,2127775266,49,12/11/12 0:00,U,10F,24,B,12/11/12 0:00,01:06.2
41060064,EN JAPANESE BRASSERIE,1,435,HUDSON STREET,10014,2126479196,49,04/30/13 0:00,D,10F,12,A,04/30/13 0:00,01:06.2
40999193,KO SUSHI,1,1329,2 AVENUE,10021,2124391678,49,07/3/13 0:00,U,04L,27,Z,07/3/13 0:00,01:06.2
41011076,YAKITORI SUN-CHAN,1,2707,BROADWAY,10025,2127495008,49,09/4/13 0:00,U,02G,25,Z,09/4/13 0:00,01:06.2
41011076,YAKITORI SUN-CHAN,1,2707,BROADWAY,10025,2127495008,49,09/4/13 0:00,U,06E,25,Z,09/4/13 0:00,01:06.2
40971149,OH TAISHO,1,9,ST MARKS PLACE,10003,2126731300,49,08/6/13 0:00,F,08A,31,Z,08/6/13 0:00,01:06.2
40994897,FONTANA SUSHI,3,9608,3 AVENUE,11209,7187591100,49,02/4/13 0:00,U,08A,12,A,02/4/13 0:00,01:06.2
41015818,BOZU,3,296,GRAND STREET,11211,7183847770,49,08/31/12 0:00,D,10J,11,A,08/31/12 0:00,01:06.2
41070415,GARI,1,370,COLUMBUS AVENUE,10024,2123624816,49,04/11/13 0:00,D,10A,12,A,04/11/13 0:00,01:06.2
41070415,GARI,1,370,COLUMBUS AVENUE,10024,2123624816,49,04/11/13 0:00,D,10B,12,A,04/11/13 0:00,01:06.2
40979259,BAI SUSHI,4,37-03,BROADWAY,11103,7189567445,49,11/29/12 0:00,D,10F,7,A,11/29/12 0:00,01:06.2
41058228,CHA-AN,1,230,EAST    9 STREET,10003,2122288030,49,07/22/13 0:00,U,04H,14,B,07/22/13 0:00,01:06.2
40999193,KO SUSHI,1,1329,2 AVENUE,10021,2124391678,49,07/3/13 0:00,U,08A,27,Z,07/3/13 0:00,01:06.2
41004774,AKA SUSHI JAPANESE RESTAURANT,5,4342,AMBOY ROAD,10312,7186088981,49,06/3/13 0:00,D,10F,4,A,06/3/13 0:00,01:06.2
41008526,KANOYAMA,1,175,2 AVENUE,10003,2127775266,49,12/11/12 0:00,U,06F,24,B,12/11/12 0:00,01:06.2
41081337,GEM SUSHI,1,352,EAST 86 STREET,10028,2127370086,49,05/7/13 0:00,D,06E,7,A,05/7/13 0:00,01:06.2
41015818,BOZU,3,296,GRAND STREET,11211,7183847770,49,08/31/12 0:00,D,02G,11,A,08/31/12 0:00,01:06.2
41070415,GARI,1,370,COLUMBUS AVENUE,10024,2123624816,49,04/11/13 0:00,D,10D,12,A,04/11/13 0:00,01:06.2
41016886,TENZAN CUISINE,1,285,COLUMBUS AVENUE,10023,2125807300,49,03/28/13 0:00,U,04J,15,B,03/28/13 0:00,01:06.2
41007533,UMI NO IE,1,86,EAST    3 STREET,10003,6466541122,49,04/11/13 0:00,D,02G,7,A,04/11/13 0:00,01:06.2
41031273,ARIYOSHI JAPANESE RESTAURANT,1,226,EAST   53 STREET                                  ,10022,2123193490,49,01/17/13 0:00,U,10B,14,B,01/17/13 0:00,01:06.2
41019412,GEN RESTAURANT,3,659,WASHINGTON AVENUE,11238,7183983550,49,02/26/13 0:00,U,06C,27,B,02/26/13 0:00,01:06.2
41019412,GEN RESTAURANT,3,659,WASHINGTON AVENUE,11238,7183983550,49,02/26/13 0:00,U,08A,27,B,02/26/13 0:00,01:06.2
41076469,AZUKI JAPANESE RESTAURENT,1,239,PARK AVENUE SOUTH,10003,2122283611,49,08/26/13 0:00,U,02B,27,Z,08/26/13 0:00,01:06.2
41010271,MINCA,1,536,EAST 5 STREET,10009,2125058001,49,06/5/13 0:00,U,04H,7,A,06/5/13 0:00,01:06.2
41011076,YAKITORI SUN-CHAN,1,2707,BROADWAY,10025,2127495008,49,09/4/13 0:00,U,04L,25,Z,09/4/13 0:00,01:06.2
41087789,ISOHAMA,1,1666,3 AVENUE,10128,2128280099,49,08/1/13 0:00,F,04M,6,A,08/1/13 0:00,01:06.2
41078800,MIYABI SUSHI,1,121,WEST    3 STREET,10012,2122281688,49,02/26/13 0:00,D,10F,9,A,02/26/13 0:00,01:06.2
41079532,SHIMIZU RESTAURANT,1,318-324,51 STREET,10019,2125811581,49,06/4/13 0:00,U,10F,22,Z,06/4/13 0:00,01:06.2
41019412,GEN RESTAURANT,3,659,WASHINGTON AVENUE,11238,7183983550,49,02/26/13 0:00,U,04L,27,B,02/26/13 0:00,01:06.2
41004774,AKA SUSHI JAPANESE RESTAURANT,5,4342,AMBOY ROAD,10312,7186088981,49,06/3/13 0:00,D,09B,4,A,06/3/13 0:00,01:06.2
41031273,ARIYOSHI JAPANESE RESTAURANT,1,226,EAST   53 STREET                                  ,10022,2123193490,49,01/17/13 0:00,U,10F,14,B,01/17/13 0:00,01:06.2
41008526,KANOYAMA,1,175,2 AVENUE,10003,2127775266,49,12/11/12 0:00,U,04L,24,B,12/11/12 0:00,01:06.2
41052479,SAKURA HANA,1,615 1/2,HUDSON STREET,10014,2126452128,49,02/1/13 0:00,F,04C,23,B,02/1/13 0:00,01:06.2
41099763,KIRAKU SUSHI JAPANESE RESTAURANT,2,1948,WILLIAMSBRIDGE ROAD,10461,7183798866,49,06/28/13 0:00,F,04H,25,B,06/28/13 0:00,01:06.2
41016886,TENZAN CUISINE,1,285,COLUMBUS AVENUE,10023,2125807300,49,03/28/13 0:00,U,06F,15,B,03/28/13 0:00,01:06.2
41035076,FRENASIA,4,163-35,CROSS BAY BOULEVARD,11414,7183227690,49,09/5/13 0:00,D,09C,11,A,09/5/13 0:00,01:06.2
41061861,ROCKMEISHA,1,11,BARROW STREET,10014,2126757775,49,09/3/13 0:00,D,10F,10,A,09/3/13 0:00,01:06.2
41048382,SUSHI D,3,207,DEKALB AVENUE,11205,7188580058,49,12/14/12 0:00,D,10H,13,A,12/14/12 0:00,01:06.2
41097180,NINJA RESTAURANT,1,25,HUDSON STREET,10013,2122748500,49,02/15/13 0:00,U,06F,23,B,02/15/13 0:00,01:06.2
41108436,SUSHI LOUNGE,1,132,ST MARKS PLACE,10009,2125981188,49,08/29/13 0:00,O,10F,3,Z,08/29/13 0:00,01:06.2
41108450,IDO SHUSHI,1,29,7 AVENUE SOUTH,10014,2126917177,49,07/1/13 0:00,D,04L,12,A,07/1/13 0:00,01:06.2
41108450,IDO SHUSHI,1,29,7 AVENUE SOUTH,10014,2126917177,49,07/1/13 0:00,D,10D,12,A,07/1/13 0:00,01:06.2
41034980,MENKUI TEI,1,63,COOPER SQUARE,10003,2122284152,49,07/2/13 0:00,D,05D,12,A,07/2/13 0:00,01:06.2
41035076,FRENASIA,4,163-35,CROSS BAY BOULEVARD,11414,7183227690,49,09/5/13 0:00,D,02B,11,A,09/5/13 0:00,01:06.2
41099763,KIRAKU SUSHI JAPANESE RESTAURANT,2,1948,WILLIAMSBRIDGE ROAD,10461,7183798866,49,06/28/13 0:00,F,10B,25,B,06/28/13 0:00,01:06.2
41048382,SUSHI D,3,207,DEKALB AVENUE,11205,7188580058,49,12/14/12 0:00,D,06E,13,A,12/14/12 0:00,01:06.2
41058228,CHA-AN,1,230,EAST    9 STREET,10003,2122288030,49,07/22/13 0:00,U,02G,14,B,07/22/13 0:00,01:06.2
41075211,SUSHI GALLERY,3,71,CLARK STREET,11201,7182220308,49,08/19/13 0:00,D,02B,7,A,08/19/13 0:00,01:06.2
41031273,ARIYOSHI JAPANESE RESTAURANT,1,226,EAST   53 STREET                                  ,10022,2123193490,49,01/17/13 0:00,U,04M,14,B,01/17/13 0:00,01:06.2
41052479,SAKURA HANA,1,615 1/2,HUDSON STREET,10014,2126452128,49,02/1/13 0:00,F,08A,23,B,02/1/13 0:00,01:06.2
41078800,MIYABI SUSHI,1,121,WEST    3 STREET,10012,2122281688,49,02/26/13 0:00,D,06D,9,A,02/26/13 0:00,01:06.2
41068099,NAKA NAKA,1,458,WEST   17 STREET,10011,2129298544,49,09/4/12 0:00,D,02H,13,A,09/4/12 0:00,01:06.2
41060064,EN JAPANESE BRASSERIE,1,435,HUDSON STREET,10014,2126479196,49,04/30/13 0:00,D,06F,12,A,04/30/13 0:00,01:06.2
