"CAMIS","DBA","BORO","BUILDING","STREET","ZIPCODE","PHONE","CUISINECODE","INSPDATE","ACTION","VIOLCODE","SCORE","CURRENTGRADE","GRADEDATE","RECORDDATE"
"40366157","NANNI RESTAURANT","1","146","EAST 46 STREET","10017","2126974161","48","2013-07-31 00:00:00","F","04L","67","Z","2013-07-31 00:00:00","2013-09-13 01:01:06.177000000"
"40368346","DA SILVANO RESTAURANT","1","260","6 AVENUE","10014","2129822343","48","2013-01-24 00:00:00","D","10F","5","A","2013-01-24 00:00:00","2013-09-13 01:01:06.177000000"
"40368370","BENJAMIN","1","603","2 AVENUE","10016","2128890750","03","2013-02-07 00:00:00","U","08A","17","B","2013-02-07 00:00:00","2013-09-13 01:01:06.177000000"
"40366425","NAOMI KOSHER PIZZA","4","68-28","MAIN STREET","11367","7185208754","50","2013-05-31 00:00:00","U","02G","26","B","2013-05-31 00:00:00","2013-09-13 01:01:06.177000000"
"40366487","BRENNAN & CARR","3","3432","NOSTRAND AVENUE","11229","7187691254","03","2013-06-04 00:00:00","D","04N","11","A","2013-06-04 00:00:00","2013-09-13 01:01:06.177000000"
"30191841","DJ REYNOLDS PUB AND RESTAURANT","1","351       ","WEST   57 STREET                                  ","10019","2122452912","03","2013-07-22 00:00:00","D","10F","11","A","2013-07-22 00:00:00","2013-09-13 01:01:06.177000000"
"40280083","INTERCONTINENTAL THE BARCLAY","1","111","EAST   48 STREET","10017","2129063134","03","2013-01-09 00:00:00","D","10E","12","A","2013-01-09 00:00:00","2013-09-13 01:01:06.177000000"
"40356018","RIVIERA CATERER","3","2780","STILLWELL AVENUE","11224","7183723031","03","2013-06-05 00:00:00","D","09B","7","A","2013-06-05 00:00:00","2013-09-13 01:01:06.177000000"
"40368577","DENNY'S PUB","3","106","BEVERLY ROAD","11218","7184352156","03","2012-11-21 00:00:00","D","10F","9","A","2012-11-21 00:00:00","2013-09-13 01:01:06.177000000"
"40368725","CAFE RIAZOR","1","245","WEST 16 STREET","10011","2127272132","77","2013-05-31 00:00:00","U","10E","23","B","2013-05-31 00:00:00","2013-09-13 01:01:06.177000000"
"40366549","IRISH COTTAGE","4","108-07","72 AVENUE","11375","7185208530","47","2013-04-10 00:00:00","U","02G","12","A","2013-04-10 00:00:00","2013-09-13 01:01:06.177000000"
"40356068","TOV KOSHER KITCHEN","4","97-22","63 ROAD","11374","7188967788","50","2013-01-17 00:00:00","D","02B","13","A","2013-01-17 00:00:00","2013-09-13 01:01:06.177000000"
"30191841","DJ REYNOLDS PUB AND RESTAURANT","1","351       ","WEST   57 STREET                                  ","10019","2122452912","03","2013-07-22 00:00:00","D","02G","11","A","2013-07-22 00:00:00","2013-09-13 01:01:06.177000000"
"40356068","TOV KOSHER KITCHEN","4","97-22","63 ROAD","11374","7188967788","50","2013-01-17 00:00:00","D","06D","13","A","2013-01-17 00:00:00","2013-09-13 01:01:06.177000000"
"40368801","MARBELLA RESTAURANT","4","220-33","NORTHERN BOULEVARD","11361","7184230100","53","2013-08-15 00:00:00","U","02G","25","B","2013-08-15 00:00:00","2013-09-13 01:01:06.177000000"
"40368809","P.J.' S","4","189-25","UNION TURNPIKE","11366","3472683989","03","2013-07-24 00:00:00","D","08A","11","A","2013-07-24 00:00:00","2013-09-13 01:01:06.177000000"
"40368908","STACKS TAVERN","2","5723","BROADWAY","10463","7185499771","47","2013-05-11 00:00:00","D","08A","13","A","2013-05-11 00:00:00","2013-09-13 01:01:06.177000000"
"40368971","LA MANGEOIRE","1","1008","2 AVENUE","10022","2127597086","35","2013-04-10 00:00:00","U","02G","7","A","2013-04-10 00:00:00","2013-09-13 01:01:06.177000000"
"40356151","BRUNOS ON THE BOULEVARD","4","88-25","ASTORIA BOULEVARD","11369","7183350505","03","2013-03-02 00:00:00","D","10I","7","A","2013-03-02 00:00:00","2013-09-13 01:01:06.177000000"
"40356649","REGINA CATERERS","3","6409","11 AVENUE","11219","7182560829","03","2013-07-30 00:00:00","D","08A","12","A","2013-07-30 00:00:00","2013-09-13 01:01:06.177000000"
"40356649","REGINA CATERERS","3","6409","11 AVENUE","11219","7182560829","03","2013-07-30 00:00:00","D","08B","12","A","2013-07-30 00:00:00","2013-09-13 01:01:06.177000000"
"40357217","WILD ASIA","2","2300","SOUTHERN BOULEVARD","10460","7182207846","03","2013-06-19 00:00:00","D","10B","4","A","2013-06-19 00:00:00","2013-09-13 01:01:06.177000000"
"40356483","WILKEN'S FINE FOOD","3","7114","AVENUE U","11234","7184443838","27","2013-08-03 00:00:00","D","04H","8","A","2013-08-03 00:00:00","2013-09-13 01:01:06.177000000"
"40356649","REGINA CATERERS","3","6409","11 AVENUE","11219","7182560829","03","2013-07-30 00:00:00","D","04L","12","A","2013-07-30 00:00:00","2013-09-13 01:01:06.177000000"
"40358429","MAY MAY KITCHEN","3","1269","SUTTER AVENUE","11208","7182354485","20","2013-08-28 00:00:00","D","02B","7","A","2013-08-28 00:00:00","2013-09-13 01:01:06.177000000"
"40359480","1 EAST 66TH STREET RESTAURANT","1","1         ","EAST   66 STREET                                  ","10065","2128793900","03","2013-05-03 00:00:00","D","10F","4","A","2013-05-03 00:00:00","2013-09-13 01:01:06.177000000"
"30191841","DJ REYNOLDS PUB AND RESTAURANT","1","351       ","WEST   57 STREET                                  ","10019","2122452912","03","2013-07-22 00:00:00","D","10B","11","A","2013-07-22 00:00:00","2013-09-13 01:01:06.177000000"
"40280083","INTERCONTINENTAL THE BARCLAY","1","111","EAST   48 STREET","10017","2129063134","03","2013-01-09 00:00:00","D","10B","12","A","2013-01-09 00:00:00","2013-09-13 01:01:06.177000000"
"40356442","KOSHER ISLAND","5","2206","VICTORY BOULEVARD","10314","7186985800","50","2013-04-04 00:00:00","D","10F","12","A","2013-04-04 00:00:00","2013-09-13 01:01:06.177000000"
"40366742","TAMAQUA","3","84","EBONY COURT","11229","7186469212","03","2013-05-21 00:00:00","D","09C","13","A","2013-05-21 00:00:00","2013-09-13 01:01:06.177000000"
"40366773","BURGER HEAVEN","1","9","EAST   53 STREET","10022","2127520340","39","2013-07-01 00:00:00","D","06D","13","A","2013-07-01 00:00:00","2013-09-13 01:01:06.177000000"
"40366833","IHOP","2","4340","BOSTON ROAD","10475","7183256664","60","2013-06-05 00:00:00","U","02B","24","B","2013-06-05 00:00:00","2013-09-13 01:01:06.177000000"
"40357217","WILD ASIA","2","2300","SOUTHERN BOULEVARD","10460","7182207846","03","2013-06-19 00:00:00","D","10F","4","A","2013-06-19 00:00:00","2013-09-13 01:01:06.177000000"
"40360076","CARVEL ICE CREAM","3","203","CHURCH AVENUE","11218","7184389501","43","2013-01-02 00:00:00","D","10F","13","A","2013-01-02 00:00:00","2013-09-13 01:01:06.177000000"
"40360045","SEUDA FOODS","3","705","KINGS HIGHWAY","11223","7183751500","50","2012-10-04 00:00:00","D","10F","7","A","2012-10-04 00:00:00","2013-09-13 01:01:06.177000000"
"40360076","CARVEL ICE CREAM","3","203","CHURCH AVENUE","11218","7184389501","43","2013-01-02 00:00:00","D","06F","13","A","2013-01-02 00:00:00","2013-09-13 01:01:06.177000000"
"40361390","NORDIC DELICACIES","3","6909","3 AVENUE","11209","7187481874","27","2013-01-10 00:00:00","D","09B","10","A","2013-01-10 00:00:00","2013-09-13 01:01:06.177000000"
"40361521","GLORIOUS FOOD","1","522","EAST   74 STREET","10021","2127372140","03","2013-05-28 00:00:00","D","10B","9","A","2013-05-28 00:00:00","2013-09-13 01:01:06.177000000"
"40360203","BASKIN ROBBINS","5","1716","VICTORY BOULEVARD","10314","7188166326","43","2012-10-02 00:00:00","D","08A","11","A","2012-10-02 00:00:00","2013-09-13 01:01:06.177000000"
"40361322","CARVEL ICE CREAM","4","265-15    ","HILLSIDE AVENUE                                   ","11004","7183430392","43","2012-09-20 00:00:00","D","06D","13","A","2012-09-20 00:00:00","2013-09-13 01:01:06.177000000"
"40361618","SAL'S DELI","4","129-08","20 AVENUE","11356","7186619498","27","2013-08-27 00:00:00","D","10F","9","A","2013-08-27 00:00:00","2013-09-13 01:01:06.177000000"
"30075445","MORRIS PARK BAKE SHOP","2","1007","MORRIS PARK AVE","10462","7188924968","08","2013-09-11 00:00:00","U","04L","19","Z","2013-09-11 00:00:00","2013-09-13 01:01:06.177000000"
"30075445","MORRIS PARK BAKE SHOP","2","1007","MORRIS PARK AVE","10462","7188924968","08","2013-09-11 00:00:00","U","04N","19","Z","2013-09-11 00:00:00","2013-09-13 01:01:06.177000000"
"30075445","MORRIS PARK BAKE SHOP","2","1007","MORRIS PARK AVE","10462","7188924968","08","2013-09-11 00:00:00","U","08A","19","Z","2013-09-11 00:00:00","2013-09-13 01:01:06.177000000"
"30112340","WENDY'S","3","469","FLATBUSH AVENUE","11225","7182875005","39","2013-04-30 00:00:00","D","04H","12","A","2013-04-30 00:00:00","2013-09-13 01:01:06.177000000"
"30112340","WENDY'S","3","469","FLATBUSH AVENUE","11225","7182875005","39","2013-04-30 00:00:00","D","10F","12","A","2013-04-30 00:00:00","2013-09-13 01:01:06.177000000"
"40280083","INTERCONTINENTAL THE BARCLAY","1","111","EAST   48 STREET","10017","2129063134","03","2013-01-09 00:00:00","D","02B","12","A","2013-01-09 00:00:00","2013-09-13 01:01:06.177000000"
"40361606","THE MOVABLE FEAST","3","284","PROSPECT PARK WEST","11215","7189652900","03","2012-12-05 00:00:00","D","08A","13","A","2012-12-05 00:00:00","2013-09-13 01:01:06.177000000"
"40361618","SAL'S DELI","4","129-08","20 AVENUE","11356","7186619498","27","2013-08-27 00:00:00","D","06D","9","A","2013-08-27 00:00:00","2013-09-13 01:01:06.177000000"
"40361998","STEVE CHU'S DELI & GROCERY","4","3406","10 STREET","11106","7187268888","27","2013-03-13 00:00:00","D","06F","12","A","2013-03-13 00:00:00","2013-09-13 01:01:06.177000000"
"40362869","SHASHEMENE INT'L RESTAURA","3","195","EAST 56 STREET","11203","3474300871","17","2013-05-08 00:00:00","D","10D","7","A","2013-05-08 00:00:00","2013-09-13 01:01:06.177000000"
"40362921","LEE'S DELI","2","214","EAST 188 STREET","10458","7182953158","27","2013-06-24 00:00:00","U","04M","5","A","2013-06-24 00:00:00","2013-09-13 01:01:06.177000000"
"40366928","RICHMOND COUNTY COUNTRY CLUB","5","135","FLAGG PLACE","10304","7183510600","03","2013-05-22 00:00:00","D","06D","13","A","2013-05-22 00:00:00","2013-09-13 01:01:06.177000000"
"40366929","LITTLE BROWN JUG","4","124-02","JAMAICA AVENUE","11418","7188469609","03","2013-06-20 00:00:00","D","04L","11","A","2013-06-20 00:00:00","2013-09-13 01:01:06.177000000"
"40366961","MITCHELL'S RESTAURANT","3","617A","VANDERBILT AVENUE","11238","7187893212","73","2013-07-17 00:00:00","U","04L","25","B","2013-07-17 00:00:00","2013-09-13 01:01:06.177000000"
"40367161","MARINA DELRAY","2","2894","SCHURZ AVE","10465","7189316500","03","2013-06-07 00:00:00","D","02G","12","A","2013-06-07 00:00:00","2013-09-13 01:01:06.177000000"
"40367179","TWINS PUB","1","421","9 AVENUE","10001","2126431688","47","2012-12-12 00:00:00","D","02B","12","A","2012-12-12 00:00:00","2013-09-13 01:01:06.177000000"
"40367329","EMERALD PUB","1","308","SPRING STREET","10013","2122268512","03","2013-08-26 00:00:00","D","08A","13","A","2013-08-26 00:00:00","2013-09-13 01:01:06.177000000"
"40362098","HARRIET'S KITCHEN","1","502","AMSTERDAM AVENUE","10024","2127210045","18","2013-07-18 00:00:00","F","04N","13","A","2013-07-18 00:00:00","2013-09-13 01:01:06.177000000"
"40362274","ANGELIKA FILM CENTER","1","18","WEST HOUSTON STREET","10012","2129952570","03","2013-04-05 00:00:00","D","10F","4","A","2013-04-05 00:00:00","2013-09-13 01:01:06.177000000"
"40362344","WHITE CASTLE","3","531","MYRTLE AVENUE","11205","7188578132","39","2013-03-18 00:00:00","D","10F","8","A","2013-03-18 00:00:00","2013-09-13 01:01:06.177000000"
"40362715","THE COUNTRY CAFE","1","60","WALL STREET","10005","2127976913","83","2012-09-21 00:00:00","D","04L","9","A","2012-09-21 00:00:00","2013-09-13 01:01:06.177000000"
"40362869","SHASHEMENE INT'L RESTAURA","3","195","EAST 56 STREET","11203","3474300871","17","2013-05-08 00:00:00","D","10F","7","A","2013-05-08 00:00:00","2013-09-13 01:01:06.177000000"
"40363021","DOWNTOWN DELI","1","107","CHURCH STREET","10007","2122332911","03","2013-08-26 00:00:00","D","06F","9","A","2013-08-26 00:00:00","2013-09-13 01:01:06.177000000"
"40361708","BULLY'S DELI","1","759","BROADWAY","10003","2122549755","27","2013-01-04 00:00:00","D","10A","11","A","2013-01-04 00:00:00","2013-09-13 01:01:06.177000000"
"40362432","HO MEI RESTAURANT","4","103-05","37 AVENUE","11368","7187796903","20","2013-06-04 00:00:00","D","02H","12","A","2013-06-04 00:00:00","2013-09-13 01:01:06.177000000"
"40363021","DOWNTOWN DELI","1","107","CHURCH STREET","10007","2122332911","03","2013-08-26 00:00:00","D","10F","9","A","2013-08-26 00:00:00","2013-09-13 01:01:06.177000000"
"40369311","COZY CABIN","4","92-03","ASTORIA BOULEVARD","11369","3476004363","03","2013-06-28 00:00:00","D","10J","12","A","2013-06-28 00:00:00","2013-09-13 01:01:06.177000000"
"40361708","BULLY'S DELI","1","759","BROADWAY","10003","2122549755","27","2013-01-04 00:00:00","D","02G","11","A","2013-01-04 00:00:00","2013-09-13 01:01:06.177000000"
"40361998","STEVE CHU'S DELI & GROCERY","4","3406","10 STREET","11106","7187268888","27","2013-03-13 00:00:00","D","06D","12","A","2013-03-13 00:00:00","2013-09-13 01:01:06.177000000"
"40362137","WHITE CASTLE","3","850","4 AVENUE","11232","7184993040","39","2013-01-08 00:00:00","D","10F","2","A","2013-01-08 00:00:00","2013-09-13 01:01:06.177000000"
"40362274","ANGELIKA FILM CENTER","1","18","WEST HOUSTON STREET","10012","2129952570","03","2013-04-05 00:00:00","D","10A","4","A","2013-04-05 00:00:00","2013-09-13 01:01:06.177000000"
"40362432","HO MEI RESTAURANT","4","103-05","37 AVENUE","11368","7187796903","20","2013-06-04 00:00:00","D","06C","12","A","2013-06-04 00:00:00","2013-09-13 01:01:06.177000000"
"40363093","CARVEL ICE CREAM","2","1006","EAST 233 STREET","10466","7186526827","43","2013-09-05 00:00:00","U","08A","19","Z","2013-09-05 00:00:00","2013-09-13 01:01:06.177000000"
"40363298","CAFE METRO","1","625","8 AVENUE","10018","2127149342","03","2012-12-07 00:00:00","D","10E","4","A","2012-12-07 00:00:00","2013-09-13 01:01:06.177000000"
"40363075","ARTHURINE'S KITCHEN","3","115","KINGSTON AVENUE","11213","7187739405","17","2012-12-05 00:00:00","D","05D","10","A","2012-12-05 00:00:00","2013-09-13 01:01:06.177000000"
"40363093","CARVEL ICE CREAM","2","1006","EAST 233 STREET","10466","7186526827","43","2013-09-05 00:00:00","U","04L","19","Z","2013-09-05 00:00:00","2013-09-13 01:01:06.177000000"
"40363098","DUNKIN' DONUTS","3","56","COURT STREET","11201","7186252068","29","2013-01-08 00:00:00","D","04M","11","A","2013-01-08 00:00:00","2013-09-13 01:01:06.177000000"
"40363289","HAPPY GARDEN","2","1236","238 SPOFFORD AVE","10474","7186171818","20","2013-01-08 00:00:00","D","06A","10","A","2013-01-08 00:00:00","2013-09-13 01:01:06.177000000"
"40363289","HAPPY GARDEN","2","1236","238 SPOFFORD AVE","10474","7186171818","20","2013-01-08 00:00:00","D","06B","10","A","2013-01-08 00:00:00","2013-09-13 01:01:06.177000000"
"40363298","CAFE METRO","1","625","8 AVENUE","10018","2127149342","03","2012-12-07 00:00:00","D","10F","4","A","2012-12-07 00:00:00","2013-09-13 01:01:06.177000000"
"40363333","TONY'S DELI","4","10-69","WYCKOFF AVENUE","11385","7183857925","27","2013-06-21 00:00:00","D","10F","12","A","2013-06-21 00:00:00","2013-09-13 01:01:06.177000000"
"40367381","DANTE CATERERS","4","75-07","31 AVENUE","11370","7184461310","03","2012-10-03 00:00:00","D","06D","10","A","2012-10-03 00:00:00","2013-09-13 01:01:06.177000000"
"40367420","GRASSROOT TAVERN","1","20","ST MARKS PLACE","10003","2122602876","03","2013-03-11 00:00:00","D","08A","9","A","2013-03-11 00:00:00","2013-09-13 01:01:06.177000000"
"40367481","THE BASSEMBLY BAR","4","73-02","COOPER AVENUE","11385","7188219359","03","2012-12-26 00:00:00","D","06E","12","A","2012-12-26 00:00:00","2013-09-13 01:01:06.177000000"
"40367481","THE BASSEMBLY BAR","4","73-02","COOPER AVENUE","11385","7188219359","03","2012-12-26 00:00:00","D","10F","12","A","2012-12-26 00:00:00","2013-09-13 01:01:06.177000000"
"40369461","CAFE UN DEUX TROIS","1","123","WEST   44 STREET","10036","2123544148","35","2013-07-30 00:00:00","F","02G","48","Z","2013-07-30 00:00:00","2013-09-13 01:01:06.177000000"
"40369461","CAFE UN DEUX TROIS","1","123","WEST   44 STREET","10036","2123544148","35","2013-07-30 00:00:00","F","06E","48","Z","2013-07-30 00:00:00","2013-09-13 01:01:06.177000000"
"40369482","PIZZA SHOP","3","1366","PENNSYLVANIA AVENUE","11239","7186428253","62","2013-05-21 00:00:00","U","10B","18","B","2013-05-21 00:00:00","2013-09-13 01:01:06.177000000"
"40369535","MCDONALD'S","3","395","FLATBUSH AVENUE EXTENSION","11201","7185224988","39","2013-04-04 00:00:00","D","10J","7","A","2013-04-04 00:00:00","2013-09-13 01:01:06.177000000"
"40362869","SHASHEMENE INT'L RESTAURA","3","195","EAST 56 STREET","11203","3474300871","17","2013-05-08 00:00:00","D","10B","7","A","2013-05-08 00:00:00","2013-09-13 01:01:06.177000000"
"40363117","MEJLANDER & MULGANNON","3","7615","5 AVENUE","11209","7182386666","03","2013-04-18 00:00:00","U","04L","5","A","2013-04-18 00:00:00","2013-09-13 01:01:06.177000000"
"40363630","LORENZO & MARIA'S","1","1418      ","THIRD AVENUE                                      ","10028","2127941080","03","2013-03-18 00:00:00","U","08A","26","B","2013-03-18 00:00:00","2013-09-13 01:01:06.177000000"
"40363685","BERKELY","1","437","MADISON AVENUE","10022","2128328121","03","2013-06-07 00:00:00","D","10B","5","A","2013-06-07 00:00:00","2013-09-13 01:01:06.177000000"
"40363644","DOMINO'S PIZZA","1","464","3 AVENUE","10016","2125450200","62","2013-07-09 00:00:00","D","04L","12","A","2013-07-09 00:00:00","2013-09-13 01:01:06.177000000"
"40363644","DOMINO'S PIZZA","1","464","3 AVENUE","10016","2125450200","62","2013-07-09 00:00:00","D","10F","12","A","2013-07-09 00:00:00","2013-09-13 01:01:06.177000000"
"40363744","SONNY'S HEROS","3","1031","EAST 92 STREET","11236","7184859810","03","2013-01-29 00:00:00","D","10B","3","A","2013-01-29 00:00:00","2013-09-13 01:01:06.177000000"
"40363565","HOT BAGELS","4","79-05","METROPOLITAN AVENUE","11379","7183268510","07","2013-08-07 00:00:00","D","02G","10","A","2013-08-07 00:00:00","2013-09-13 01:01:06.177000000"
"40363630","LORENZO & MARIA'S","1","1418      ","THIRD AVENUE                                      ","10028","2127941080","03","2013-03-18 00:00:00","U","02B","26","B","2013-03-18 00:00:00","2013-09-13 01:01:06.177000000"
"40363644","DOMINO'S PIZZA","1","464","3 AVENUE","10016","2125450200","62","2013-07-09 00:00:00","D","08A","12","A","2013-07-09 00:00:00","2013-09-13 01:01:06.177000000"
"40363685","BERKELY","1","437","MADISON AVENUE","10022","2128328121","03","2013-06-07 00:00:00","D","10F","5","A","2013-06-07 00:00:00","2013-09-13 01:01:06.177000000"
"40363804","WINTER CATERERS","5","584","RICHMOND ROAD","10304","7184427203","03","2013-07-10 00:00:00","D","10B","13","A","2013-07-10 00:00:00","2013-09-13 01:01:06.177000000"
"40367570","NI-NI'S CAFE","5","710","NEW DORP LANE","10306","7183519024","48","2013-05-15 00:00:00","D","06E","8","A","2013-05-15 00:00:00","2013-09-13 01:01:06.177000000"
"40367570","NI-NI'S CAFE","5","710","NEW DORP LANE","10306","7183519024","48","2013-05-15 00:00:00","D","10F","8","A","2013-05-15 00:00:00","2013-09-13 01:01:06.177000000"
